time,target,y,error,steer
143.552,0.5500,0.5358,0.5500,0.0151
143.584,0.5500,0.5360,0.5500,0.0149
143.616,0.5500,0.5361,0.5500,0.0147
143.648,0.5500,0.5362,0.5500,0.0144
143.680,0.5500,0.5363,0.5500,0.0142
143.712,0.5500,0.5364,0.5500,0.0140
143.744,0.5500,0.5366,0.5500,0.0138
143.776,0.5500,0.5367,0.5500,0.0135
143.808,0.5500,0.5368,0.5500,0.0133
143.840,0.5500,0.5369,0.5500,0.0131
143.872,0.5500,0.5371,0.5500,0.0128
143.904,0.5500,0.5372,0.5500,0.0126
143.936,0.5500,0.5373,0.5500,0.0124
143.968,0.5500,0.5375,0.5500,0.0121
144.000,0.5500,0.5376,0.5500,0.0119
144.032,0.5500,0.5377,0.5500,0.0117
144.064,0.5500,0.5379,0.5500,0.0114
144.096,0.5500,0.5380,0.5500,0.0112
144.128,0.5500,0.5381,0.5500,0.0109
144.160,0.5500,0.5383,0.5500,0.0107
144.192,0.5500,0.5384,0.5500,0.0105
144.224,0.5500,0.5385,0.5500,0.0102
144.256,0.5500,0.5387,0.5500,0.0100
144.288,0.5500,0.5388,0.5500,0.0098
144.320,0.5500,0.5389,0.5500,0.0095
144.352,0.5500,0.5391,0.5500,0.0093
144.384,0.5500,0.5392,0.5500,0.0090
144.416,0.5500,0.5393,0.5500,0.0088
144.448,0.5500,0.5395,0.5500,0.0086
144.480,0.5500,0.5396,0.5500,0.0083
144.512,0.5500,0.5398,0.5500,0.0081
144.544,0.5500,0.5399,0.5500,0.0079
144.576,0.5500,0.5401,0.5500,0.0076
144.608,0.5500,0.5402,0.5500,0.0074
144.640,0.5500,0.5403,0.5500,0.0071
144.672,0.5500,0.5405,0.5500,0.0069
144.704,0.5500,0.5406,0.5500,0.0067
144.736,0.5500,0.5408,0.5500,0.0064
144.768,0.5500,0.5409,0.5500,0.0062
144.800,0.5500,0.5411,0.5500,0.0059
144.832,0.5500,0.5412,0.5500,0.0057
144.864,0.5500,0.5413,0.5500,0.0055
144.896,0.5500,0.5415,0.5500,0.0052
144.928,0.5500,0.5416,0.5500,0.0050
144.960,0.5500,0.5418,0.5500,0.0048
144.992,0.5500,0.5419,0.5500,0.0045
145.024,0.5500,0.5421,0.5500,0.0043
145.056,0.5500,0.5422,0.5500,0.0040
145.088,0.5500,0.5424,0.5500,0.0038
145.120,0.5500,0.5425,0.5500,0.0036
145.152,0.5500,0.5427,0.5500,0.0033
145.184,0.5500,0.5428,0.5500,0.0031
145.216,0.5500,0.5430,0.5500,0.0029
145.248,0.5500,0.5431,0.5500,0.0026
145.280,0.5500,0.5433,0.5500,0.0024
145.312,0.5500,0.5434,0.5500,0.0022
145.344,0.5500,0.5436,0.5500,0.0019
145.376,0.5500,0.5437,0.5500,0.0017
145.408,0.5500,0.5439,0.5500,0.0015
145.440,0.5500,0.5440,0.5500,0.0012
145.472,0.5500,0.5442,0.5500,0.0010
145.504,0.5500,0.5443,0.5500,0.0008
145.536,0.5500,0.5445,0.5500,0.0005
145.568,0.5500,0.5446,0.5500,0.0003
145.600,0.5500,0.5448,0.5500,0.0001
145.632,0.5500,0.5449,0.5500,-0.0001
145.664,0.5500,0.5451,0.5500,-0.0004
145.696,0.5500,0.5452,0.5500,-0.0006
145.728,0.5500,0.5454,0.5500,-0.0008
145.760,0.5500,0.5455,0.5500,-0.0011
145.792,0.5500,0.5457,0.5500,-0.0013
145.824,0.5500,0.5458,0.5500,-0.0015
145.856,0.5500,0.5460,0.5500,-0.0017
145.888,0.5500,0.5461,0.5500,-0.0020
145.920,0.5500,0.5463,0.5500,-0.0022
145.952,0.5500,0.5464,0.5500,-0.0024
145.984,0.5500,0.5466,0.5500,-0.0026
146.016,0.5500,0.5467,0.5500,-0.0028
146.048,0.5500,0.5469,0.5500,-0.0031
146.080,0.5500,0.5470,0.5500,-0.0033
146.112,0.5500,0.5472,0.5500,-0.0035
146.144,0.5500,0.5473,0.5500,-0.0037
146.176,0.5500,0.5475,0.5500,-0.0039
146.208,0.5500,0.5476,0.5500,-0.0041
146.240,0.5500,0.5478,0.5500,-0.0043
146.272,0.5500,0.5479,0.5500,-0.0046
146.304,0.5500,0.5481,0.5500,-0.0048
146.336,0.5500,0.5482,0.5500,-0.0050
146.368,0.5500,0.5484,0.5500,-0.0052
146.400,0.5500,0.5485,0.5500,-0.0054
146.432,0.5500,0.5487,0.5500,-0.0056
146.464,0.5500,0.5488,0.5500,-0.0058
146.496,0.5500,0.5490,0.5500,-0.0060
146.528,0.5500,0.5491,0.5500,-0.0062
146.560,0.5500,0.5492,0.5500,-0.0064
146.592,0.5500,0.5494,0.5500,-0.0066
146.624,0.5500,0.5495,0.5500,-0.0068
146.656,0.5500,0.5497,0.5500,-0.0070
146.688,0.5500,0.5498,0.5500,-0.0072
146.720,0.5500,0.5500,0.5500,-0.0074
146.752,0.5500,0.5501,0.5500,-0.0076
146.784,0.5500,0.5503,0.5500,-0.0078
146.816,0.5500,0.5504,0.5500,-0.0080
146.848,0.5500,0.5505,0.5500,-0.0082
146.880,0.5500,0.5507,0.5500,-0.0084
146.912,0.5500,0.5508,0.5500,-0.0086
146.944,0.5500,0.5510,0.5500,-0.0088
146.976,0.5500,0.5511,0.5500,-0.0090
147.008,0.5500,0.5513,0.5500,-0.0091
147.040,0.5500,0.5514,0.5500,-0.0093
147.072,0.5500,0.5515,0.5500,-0.0095
147.104,0.5500,0.5517,0.5500,-0.0097
147.136,0.5500,0.5518,0.5500,-0.0099
147.168,0.5500,0.5520,0.5500,-0.0101
147.200,0.5500,0.5521,0.5500,-0.0102
147.232,0.5500,0.5522,0.5500,-0.0104
147.264,0.5500,0.5524,0.5500,-0.0106
147.296,0.5500,0.5525,0.5500,-0.0108
147.328,0.5500,0.5526,0.5500,-0.0109
147.360,0.5500,0.5528,0.5500,-0.0111
147.392,0.5500,0.5529,0.5500,-0.0113
147.424,0.5500,0.5530,0.5500,-0.0114
147.456,0.5500,0.5532,0.5500,-0.0116
147.488,0.5500,0.5533,0.5500,-0.0118
147.520,0.5500,0.5534,0.5500,-0.0119
147.552,0.5500,0.5536,0.5500,-0.0121
147.584,0.5500,0.5537,0.5500,-0.0123
147.616,0.5500,0.5538,0.5500,-0.0124
147.648,0.5500,0.5540,0.5500,-0.0126
147.680,0.5500,0.5541,0.5500,-0.0127
147.712,0.5500,0.5542,0.5500,-0.0129
147.744,0.5500,0.5543,0.5500,-0.0130
147.776,0.5500,0.5545,0.5500,-0.0132
147.808,0.5500,0.5546,0.5500,-0.0133
147.840,0.5500,0.5547,0.5500,-0.0135
147.872,0.5500,0.5548,0.5500,-0.0136
147.904,0.5500,0.5550,0.5500,-0.0138
147.936,0.5500,0.5551,0.5500,-0.0139
147.968,0.5500,0.5552,0.5500,-0.0141
148.000,0.5500,0.5553,0.5500,-0.0142
148.032,0.5500,0.5554,0.5500,-0.0143
148.064,0.5500,0.5556,0.5500,-0.0145
148.096,0.5500,0.5557,0.5500,-0.0146
148.128,0.5500,0.5558,0.5500,-0.0148
148.160,0.5500,0.5559,0.5500,-0.0149
148.192,0.5500,0.5560,0.5500,-0.0150
148.224,0.5500,0.5561,0.5500,-0.0151
148.256,0.5500,0.5563,0.5500,-0.0153
148.288,0.5500,0.5564,0.5500,-0.0154
148.320,0.5500,0.5565,0.5500,-0.0155
148.352,0.5500,0.5566,0.5500,-0.0156
148.384,0.5500,0.5567,0.5500,-0.0158
148.416,0.5500,0.5568,0.5500,-0.0159
148.448,0.5500,0.5569,0.5500,-0.0160
148.480,0.5500,0.5570,0.5500,-0.0161
148.512,0.5500,0.5571,0.5500,-0.0162
148.544,0.5500,0.5572,0.5500,-0.0163
148.576,0.5500,0.5573,0.5500,-0.0165
148.608,0.5500,0.5575,0.5500,-0.0166
148.640,0.5500,0.5576,0.5500,-0.0167
148.672,0.5500,0.5577,0.5500,-0.0168
148.704,0.5500,0.5578,0.5500,-0.0169
148.736,0.5500,0.5579,0.5500,-0.0170
148.768,0.5500,0.5580,0.5500,-0.0171
148.800,0.5500,0.5581,0.5500,-0.0172
148.832,0.5500,0.5582,0.5500,-0.0173
148.864,0.5500,0.5583,0.5500,-0.0174
148.896,0.5500,0.5583,0.5500,-0.0175
148.928,0.5500,0.5584,0.5500,-0.0176
148.960,0.5500,0.5585,0.5500,-0.0176
148.992,0.5500,0.5586,0.5500,-0.0177
149.024,0.5500,0.5587,0.5500,-0.0178
149.056,0.5500,0.5588,0.5500,-0.0179
149.088,0.5500,0.5589,0.5500,-0.0180
149.120,0.5500,0.5590,0.5500,-0.0181
149.152,0.5500,0.5591,0.5500,-0.0181
149.184,0.5500,0.5592,0.5500,-0.0182
149.216,0.5500,0.5593,0.5500,-0.0183
149.248,0.5500,0.5593,0.5500,-0.0184
149.280,0.5500,0.5594,0.5500,-0.0185
149.312,0.5500,0.5595,0.5500,-0.0186
149.344,0.5500,0.5596,0.5500,-0.0186
149.376,0.5500,0.5597,0.5500,-0.0187
149.408,0.5500,0.5597,0.5500,-0.0188
149.440,0.5500,0.5598,0.5500,-0.0189
149.472,0.5500,0.5599,0.5500,-0.0189
149.504,0.5500,0.5600,0.5500,-0.0190
149.536,0.5500,0.5601,0.5500,-0.0191
149.568,0.5500,0.5601,0.5500,-0.0191
149.600,0.5500,0.5602,0.5500,-0.0192
149.632,0.5500,0.5603,0.5500,-0.0193
149.664,0.5500,0.5604,0.5500,-0.0193
149.696,0.5500,0.5604,0.5500,-0.0194
149.728,0.5500,0.5605,0.5500,-0.0194
149.760,0.5500,0.5606,0.5500,-0.0195
149.792,0.5500,0.5606,0.5500,-0.0195
149.824,0.5500,0.5607,0.5500,-0.0196
149.856,0.5500,0.5608,0.5500,-0.0196
149.888,0.5500,0.5608,0.5500,-0.0197
149.920,0.5500,0.5609,0.5500,-0.0197
149.952,0.5500,0.5610,0.5500,-0.0197
149.984,0.5500,0.5610,0.5500,-0.0198
150.016,0.5500,0.5611,0.5500,-0.0198
150.048,0.5500,0.5612,0.5500,-0.0198
150.080,0.5500,0.5612,0.5500,-0.0198
150.112,0.5500,0.5613,0.5500,-0.0199
150.144,0.5500,0.5613,0.5500,-0.0199
150.176,0.5500,0.5614,0.5500,-0.0199
150.208,0.5500,0.5614,0.5500,-0.0199
150.240,0.5500,0.5615,0.5500,-0.0199
150.272,0.5500,0.5615,0.5500,-0.0199
150.304,0.5500,0.5616,0.5500,-0.0200
150.336,0.5500,0.5616,0.5500,-0.0200
150.368,0.5500,0.5617,0.5500,-0.0200
150.400,0.5500,0.5617,0.5500,-0.0200
150.432,0.5500,0.5618,0.5500,-0.0200
150.464,0.5500,0.5618,0.5500,-0.0200
150.496,0.5500,0.5619,0.5500,-0.0200
150.528,0.5500,0.5619,0.5500,-0.0200
150.560,0.5500,0.5619,0.5500,-0.0200
150.592,0.5500,0.5620,0.5500,-0.0200
150.624,0.5500,0.5620,0.5500,-0.0200
150.656,0.5500,0.5621,0.5500,-0.0200
150.688,0.5500,0.5621,0.5500,-0.0200
150.720,0.5500,0.5621,0.5500,-0.0199
150.752,0.5500,0.5622,0.5500,-0.0199
150.784,0.5500,0.5622,0.5500,-0.0199
150.816,0.5500,0.5622,0.5500,-0.0199
150.848,0.5500,0.5622,0.5500,-0.0199
150.880,0.5500,0.5623,0.5500,-0.0199
150.912,0.5500,0.5623,0.5500,-0.0198
150.944,0.5500,0.5623,0.5500,-0.0198
150.976,0.5500,0.5624,0.5500,-0.0198
151.008,0.5500,0.5624,0.5500,-0.0198
151.040,0.5500,0.5624,0.5500,-0.0197
151.072,0.5500,0.5624,0.5500,-0.0197
151.104,0.5500,0.5624,0.5500,-0.0197
151.136,0.5500,0.5625,0.5500,-0.0196
151.168,0.5500,0.5625,0.5500,-0.0196
151.200,0.5500,0.5625,0.5500,-0.0195
151.232,0.5500,0.5625,0.5500,-0.0195
151.264,0.5500,0.5625,0.5500,-0.0195
151.296,0.5500,0.5625,0.5500,-0.0194
151.328,0.5500,0.5625,0.5500,-0.0194
151.360,0.5500,0.5625,0.5500,-0.0193
151.392,0.5500,0.5626,0.5500,-0.0193
151.424,0.5500,0.5626,0.5500,-0.0192
151.456,0.5500,0.5626,0.5500,-0.0192
151.488,0.5500,0.5626,0.5500,-0.0191
151.520,0.5500,0.5626,0.5500,-0.0191
151.552,0.5500,0.5626,0.5500,-0.0190
151.584,0.5500,0.5626,0.5500,-0.0190
151.616,0.5500,0.5626,0.5500,-0.0189
151.648,0.5500,0.5626,0.5500,-0.0188
151.680,0.5500,0.5626,0.5500,-0.0188
151.712,0.5500,0.5626,0.5500,-0.0187
151.744,0.5500,0.5626,0.5500,-0.0186
151.776,0.5500,0.5626,0.5500,-0.0186
151.808,0.5500,0.5626,0.5500,-0.0185
151.840,0.5500,0.5626,0.5500,-0.0184
151.872,0.5500,0.5625,0.5500,-0.0184
151.904,0.5500,0.5625,0.5500,-0.0183
151.936,0.5500,0.5625,0.5500,-0.0182
151.968,0.5500,0.5625,0.5500,-0.0182
152.000,0.5500,0.5625,0.5500,-0.0181
152.032,0.5500,0.5625,0.5500,-0.0180
152.064,0.5500,0.5625,0.5500,-0.0179
152.096,0.5500,0.5625,0.5500,-0.0178
152.128,0.5500,0.5624,0.5500,-0.0177
152.160,0.5500,0.5624,0.5500,-0.0177
152.192,0.5500,0.5624,0.5500,-0.0176
152.224,0.5500,0.5624,0.5500,-0.0175
152.256,0.5500,0.5624,0.5500,-0.0174
152.288,0.5500,0.5623,0.5500,-0.0173
152.320,0.5500,0.5623,0.5500,-0.0172
152.352,0.5500,0.5623,0.5500,-0.0171
152.384,0.5500,0.5623,0.5500,-0.0170
152.416,0.5500,0.5622,0.5500,-0.0169
152.448,0.5500,0.5622,0.5500,-0.0168
152.480,0.5500,0.5622,0.5500,-0.0168
152.512,0.5500,0.5621,0.5500,-0.0167
152.544,0.5500,0.5621,0.5500,-0.0166
152.576,0.5500,0.5621,0.5500,-0.0164
152.608,0.5500,0.5620,0.5500,-0.0164
152.640,0.5500,0.5620,0.5500,-0.0162
152.672,0.5500,0.5620,0.5500,-0.0161
152.704,0.5500,0.5619,0.5500,-0.0160
152.736,0.5500,0.5619,0.5500,-0.0159
152.768,0.5500,0.5619,0.5500,-0.0158
152.800,0.5500,0.5618,0.5500,-0.0157
152.832,0.5500,0.5618,0.5500,-0.0156
152.864,0.5500,0.5617,0.5500,-0.0155
152.896,0.5500,0.5617,0.5500,-0.0154
152.928,0.5500,0.5617,0.5500,-0.0153
152.960,0.5500,0.5616,0.5500,-0.0151
152.992,0.5500,0.5616,0.5500,-0.0150
153.024,0.5500,0.5615,0.5500,-0.0149
153.056,0.5500,0.5615,0.5500,-0.0148
153.088,0.5500,0.5614,0.5500,-0.0147
153.120,0.5500,0.5614,0.5500,-0.0146
153.152,0.5500,0.5613,0.5500,-0.0144
153.184,0.5500,0.5613,0.5500,-0.0143
153.216,0.5500,0.5612,0.5500,-0.0142
153.248,0.5500,0.5612,0.5500,-0.0141
153.280,0.5500,0.5611,0.5500,-0.0139
153.312,0.5500,0.5611,0.5500,-0.0138
153.344,0.5500,0.5610,0.5500,-0.0137
153.376,0.5500,0.5610,0.5500,-0.0136
153.408,0.5500,0.5609,0.5500,-0.0134
153.440,0.5500,0.5608,0.5500,-0.0133
153.472,0.5500,0.5608,0.5500,-0.0132
153.504,0.5500,0.5607,0.5500,-0.0130
153.536,0.5500,0.5607,0.5500,-0.0129
153.568,0.5500,0.5606,0.5500,-0.0128
153.600,0.5500,0.5605,0.5500,-0.0126
153.632,0.5500,0.5605,0.5500,-0.0125
153.664,0.5500,0.5604,0.5500,-0.0124
153.696,0.5500,0.5604,0.5500,-0.0122
153.728,0.5500,0.5603,0.5500,-0.0121
153.760,0.5500,0.5602,0.5500,-0.0120
153.792,0.5500,0.5602,0.5500,-0.0118
153.824,0.5500,0.5601,0.5500,-0.0117
153.856,0.5500,0.5600,0.5500,-0.0116
153.888,0.5500,0.5600,0.5500,-0.0114
153.920,0.5500,0.5599,0.5500,-0.0113
153.952,0.5500,0.5598,0.5500,-0.0111
153.984,0.5500,0.5597,0.5500,-0.0110
154.016,0.5500,0.5597,0.5500,-0.0108
154.048,0.5500,0.5596,0.5500,-0.0107
154.080,0.5500,0.5595,0.5500,-0.0106
154.112,0.5500,0.5595,0.5500,-0.0104
154.144,0.5500,0.5594,0.5500,-0.0103
154.176,0.5500,0.5593,0.5500,-0.0101
154.208,0.5500,0.5592,0.5500,-0.0100
154.240,0.5500,0.5592,0.5500,-0.0098
154.272,0.5500,0.5591,0.5500,-0.0097
154.304,0.5500,0.5590,0.5500,-0.0095
154.336,0.5500,0.5589,0.5500,-0.0094
154.368,0.5500,0.5588,0.5500,-0.0092
154.400,0.5500,0.5588,0.5500,-0.0091
154.432,0.5500,0.5587,0.5500,-0.0089
154.464,0.5500,0.5586,0.5500,-0.0088
154.496,0.5500,0.5585,0.5500,-0.0087
154.528,0.5500,0.5584,0.5500,-0.0085
154.560,0.5500,0.5584,0.5500,-0.0083
154.592,0.5500,0.5583,0.5500,-0.0082
154.624,0.5500,0.5582,0.5500,-0.0080
154.656,0.5500,0.5581,0.5500,-0.0079
154.688,0.5500,0.5580,0.5500,-0.0077
154.720,0.5500,0.5580,0.5500,-0.0076
154.752,0.5500,0.5579,0.5500,-0.0074
154.784,0.5500,0.5578,0.5500,-0.0073
154.816,0.5500,0.5577,0.5500,-0.0071
154.848,0.5500,0.5576,0.5500,-0.0070
154.880,0.5500,0.5575,0.5500,-0.0068
154.912,0.5500,0.5574,0.5500,-0.0067
154.944,0.5500,0.5573,0.5500,-0.0065
154.976,0.5500,0.5573,0.5500,-0.0064
155.008,0.5500,0.5572,0.5500,-0.0062
155.040,0.5500,0.5571,0.5500,-0.0061
155.072,0.5500,0.5570,0.5500,-0.0059
155.104,0.5500,0.5569,0.5500,-0.0058
155.136,0.5500,0.5568,0.5500,-0.0056
155.168,0.5500,0.5567,0.5500,-0.0054
155.200,0.5500,0.5566,0.5500,-0.0053
155.232,0.5500,0.5565,0.5500,-0.0051
155.264,0.5500,0.5565,0.5500,-0.0050
155.296,0.5500,0.5564,0.5500,-0.0048
155.328,0.5500,0.5563,0.5500,-0.0047
155.360,0.5500,0.5562,0.5500,-0.0045
155.392,0.5500,0.5561,0.5500,-0.0044
155.424,0.5500,0.5560,0.5500,-0.0042
155.456,0.5500,0.5559,0.5500,-0.0040
155.488,0.5500,0.5558,0.5500,-0.0039
155.520,0.5500,0.5557,0.5500,-0.0037
155.552,0.5500,0.5556,0.5500,-0.0036
155.584,0.5500,0.5555,0.5500,-0.0034
155.616,0.5500,0.5554,0.5500,-0.0033
155.648,0.5500,0.5553,0.5500,-0.0031
155.680,0.5500,0.5552,0.5500,-0.0030
155.712,0.5500,0.5551,0.5500,-0.0028
155.744,0.5500,0.5550,0.5500,-0.0027
155.776,0.5500,0.5550,0.5500,-0.0025
155.808,0.5500,0.5549,0.5500,-0.0024
155.840,0.5500,0.5548,0.5500,-0.0022
155.872,0.5500,0.5547,0.5500,-0.0020
155.904,0.5500,0.5546,0.5500,-0.0019
155.936,0.5500,0.5545,0.5500,-0.0017
155.968,0.5500,0.5544,0.5500,-0.0016
156.000,0.5500,0.5543,0.5500,-0.0014
156.032,0.5500,0.5542,0.5500,-0.0013
156.064,0.5500,0.5541,0.5500,-0.0011
156.096,0.5500,0.5540,0.5500,-0.0010
156.128,0.5500,0.5539,0.5500,-0.0008
156.160,0.5500,0.5538,0.5500,-0.0007
156.192,0.5500,0.5537,0.5500,-0.0005
156.224,0.5500,0.5536,0.5500,-0.0004
156.256,0.5500,0.5535,0.5500,-0.0002
156.288,0.5500,0.5534,0.5500,-0.0001
156.320,0.5500,0.5533,0.5500,0.0001
156.352,0.5500,0.5532,0.5500,0.0002
156.384,0.5500,0.5531,0.5500,0.0004
156.416,0.5500,0.5530,0.5500,0.0005
156.448,0.5500,0.5529,0.5500,0.0007
156.480,0.5500,0.5528,0.5500,0.0008
156.512,0.5500,0.5527,0.5500,0.0010
156.544,0.5500,0.5526,0.5500,0.0011
156.576,0.5500,0.5525,0.5500,0.0012
156.608,0.5500,0.5524,0.5500,0.0014
156.640,0.5500,0.5523,0.5500,0.0015
156.672,0.5500,0.5522,0.5500,0.0017
156.704,0.5500,0.5521,0.5500,0.0018
156.736,0.5500,0.5520,0.5500,0.0020
156.768,0.5500,0.5519,0.5500,0.0021
156.800,0.5500,0.5518,0.5500,0.0023
156.832,0.5500,0.5517,0.5500,0.0024
156.864,0.5500,0.5516,0.5500,0.0025
156.896,0.5500,0.5515,0.5500,0.0027
156.928,0.5500,0.5515,0.5500,0.0028
156.960,0.5500,0.5514,0.5500,0.0030
156.992,0.5500,0.5513,0.5500,0.0031
157.024,0.5500,0.5512,0.5500,0.0032
157.056,0.5500,0.5511,0.5500,0.0034
157.088,0.5500,0.5510,0.5500,0.0035
157.120,0.5500,0.5509,0.5500,0.0036
157.152,0.5500,0.5508,0.5500,0.0038
157.184,0.5500,0.5507,0.5500,0.0039
157.216,0.5500,0.5506,0.5500,0.0040
157.248,0.5500,0.5505,0.5500,0.0042
157.280,0.5500,0.5504,0.5500,0.0043
157.312,0.5500,0.5503,0.5500,0.0044
157.344,0.5500,0.5502,0.5500,0.0046
157.376,0.5500,0.5501,0.5500,0.0047
157.408,0.5500,0.5500,0.5500,0.0048
157.440,0.5500,0.5499,0.5500,0.0050
157.472,0.5500,0.5498,0.5500,0.0051
157.504,0.5500,0.5497,0.5500,0.0052
157.536,0.5500,0.5496,0.5500,0.0053
157.568,0.5500,0.5495,0.5500,0.0055
157.600,0.5500,0.5495,0.5500,0.0056
157.632,0.5500,0.5494,0.5500,0.0057
157.664,0.5500,0.5493,0.5500,0.0058
157.696,0.5500,0.5492,0.5500,0.0060
157.728,0.5500,0.5491,0.5500,0.0061
157.760,0.5500,0.5490,0.5500,0.0062
157.792,0.5500,0.5489,0.5500,0.0063
157.824,0.5500,0.5488,0.5500,0.0064
157.856,0.5500,0.5487,0.5500,0.0066
157.888,0.5500,0.5486,0.5500,0.0067
157.920,0.5500,0.5485,0.5500,0.0068
157.952,0.5500,0.5485,0.5500,0.0069
157.984,0.5500,0.5484,0.5500,0.0070
158.016,0.5500,0.5483,0.5500,0.0071
158.048,0.5500,0.5482,0.5500,0.0072
158.080,0.5500,0.5481,0.5500,0.0074
158.112,0.5500,0.5480,0.5500,0.0075
158.144,0.5500,0.5479,0.5500,0.0076
158.176,0.5500,0.5478,0.5500,0.0077
158.208,0.5500,0.5478,0.5500,0.0078
158.240,0.5500,0.5477,0.5500,0.0079
158.272,0.5500,0.5476,0.5500,0.0080
158.304,0.5500,0.5475,0.5500,0.0081
158.336,0.5500,0.5474,0.5500,0.0082
158.368,0.5500,0.5473,0.5500,0.0083
158.400,0.5500,0.5473,0.5500,0.0084
158.432,0.5500,0.5472,0.5500,0.0085
158.464,0.5500,0.5471,0.5500,0.0086
158.496,0.5500,0.5470,0.5500,0.0088
158.528,0.5500,0.5469,0.5500,0.0089
158.560,0.5500,0.5468,0.5500,0.0090
158.592,0.5500,0.5468,0.5500,0.0091
158.624,0.5500,0.5467,0.5500,0.0092
158.656,0.5500,0.5466,0.5500,0.0093
158.688,0.5500,0.5465,0.5500,0.0094
158.720,0.5500,0.5464,0.5500,0.0095
158.752,0.5500,0.5464,0.5500,0.0096
158.784,0.5500,0.5463,0.5500,0.0097
158.816,0.5500,0.5462,0.5500,0.0097
158.848,0.5500,0.5461,0.5500,0.0098
158.880,0.5500,0.5460,0.5500,0.0099
158.912,0.5500,0.5460,0.5500,0.0100
158.944,0.5500,0.5459,0.5500,0.0101
158.976,0.5500,0.5458,0.5500,0.0102
159.008,0.5500,0.5457,0.5500,0.0103
159.040,0.5500,0.5457,0.5500,0.0104
159.072,0.5500,0.5456,0.5500,0.0104
159.104,0.5500,0.5455,0.5500,0.0105
159.136,0.5500,0.5454,0.5500,0.0106
159.168,0.5500,0.5454,0.5500,0.0107
159.200,0.5500,0.5453,0.5500,0.0108
159.232,0.5500,0.5452,0.5500,0.0108
159.264,0.5500,0.5452,0.5500,0.0109
159.296,0.5500,0.5451,0.5500,0.0110
159.328,0.5500,0.5450,0.5500,0.0111
159.360,0.5500,0.5449,0.5500,0.0111
159.392,0.5500,0.5449,0.5500,0.0112
159.424,0.5500,0.5448,0.5500,0.0113
159.456,0.5500,0.5447,0.5500,0.0113
159.488,0.5500,0.5447,0.5500,0.0114
159.520,0.5500,0.5446,0.5500,0.0115
159.552,0.5500,0.5445,0.5500,0.0115
159.584,0.5500,0.5445,0.5500,0.0116
159.616,0.5500,0.5444,0.5500,0.0116
159.648,0.5500,0.5444,0.5500,0.0117
159.680,0.5500,0.5443,0.5500,0.0118
159.712,0.5500,0.5442,0.5500,0.0118
159.744,0.5500,0.5442,0.5500,0.0119
159.776,0.5500,0.5441,0.5500,0.0119
159.808,0.5500,0.5441,0.5500,0.0120
159.840,0.5500,0.5440,0.5500,0.0120
159.872,0.5500,0.5439,0.5500,0.0121
159.904,0.5500,0.5439,0.5500,0.0121
159.936,0.5500,0.5438,0.5500,0.0122
159.968,0.5500,0.5438,0.5500,0.0122
160.000,0.5500,0.5437,0.5500,0.0123
160.032,0.5500,0.5437,0.5500,0.0123
160.064,0.5500,0.5436,0.5500,0.0123
160.096,0.5500,0.5436,0.5500,0.0124
160.128,0.5500,0.5435,0.5500,0.0124
160.160,0.5500,0.5434,0.5500,0.0125
160.192,0.5500,0.5434,0.5500,0.0125
160.224,0.5500,0.5433,0.5500,0.0125
160.256,0.5500,0.5433,0.5500,0.0126
160.288,0.5500,0.5433,0.5500,0.0126
160.320,0.5500,0.5432,0.5500,0.0126
160.352,0.5500,0.5432,0.5500,0.0127
160.384,0.5500,0.5431,0.5500,0.0127
160.416,0.5500,0.5431,0.5500,0.0127
160.448,0.5500,0.5430,0.5500,0.0127
160.480,0.5500,0.5430,0.5500,0.0128
160.512,0.5500,0.5429,0.5500,0.0128
160.544,0.5500,0.5429,0.5500,0.0128
160.576,0.5500,0.5429,0.5500,0.0128
160.608,0.5500,0.5428,0.5500,0.0129
160.640,0.5500,0.5428,0.5500,0.0129
160.672,0.5500,0.5427,0.5500,0.0129
160.704,0.5500,0.5427,0.5500,0.0129
160.736,0.5500,0.5427,0.5500,0.0129
160.768,0.5500,0.5426,0.5500,0.0130
160.800,0.5500,0.5426,0.5500,0.0130
160.832,0.5500,0.5426,0.5500,0.0130
160.864,0.5500,0.5425,0.5500,0.0130
160.896,0.5500,0.5425,0.5500,0.0130
160.928,0.5500,0.5425,0.5500,0.0130
160.960,0.5500,0.5424,0.5500,0.0130
160.992,0.5500,0.5424,0.5500,0.0130
161.024,0.5500,0.5424,0.5500,0.0130
161.056,0.5500,0.5423,0.5500,0.0130
161.088,0.5500,0.5423,0.5500,0.0130
161.120,0.5500,0.5423,0.5500,0.0130
161.152,0.5500,0.5422,0.5500,0.0130
161.184,0.5500,0.5422,0.5500,0.0130
161.216,0.5500,0.5422,0.5500,0.0130
161.248,0.5500,0.5422,0.5500,0.0130
161.280,0.5500,0.5421,0.5500,0.0130
161.312,0.5500,0.5421,0.5500,0.0130
161.344,0.5500,0.5421,0.5500,0.0130
161.376,0.5500,0.5421,0.5500,0.0130
161.408,0.5500,0.5421,0.5500,0.0130
161.440,0.5500,0.5420,0.5500,0.0130
161.472,0.5500,0.5420,0.5500,0.0130
161.504,0.5500,0.5420,0.5500,0.0130
161.536,0.5500,0.5420,0.5500,0.0129
161.568,0.5500,0.5420,0.5500,0.0129
161.600,0.5500,0.5419,0.5500,0.0129
161.632,0.5500,0.5419,0.5500,0.0129
161.664,0.5500,0.5419,0.5500,0.0129
161.696,0.5500,0.5419,0.5500,0.0129
